Data,H,|I|,Out_Acc,In_Acc,Sol_Time,Gap,ObjVal,ObjBound,Model,Weight,Cal_Time,Rand_State,TL,Tuning_Used,Num_CB,Num_Cuts,CB_Time,Eps,Single_F,Max_F,,
ionosphere,5,263,0.909090909,0.980988593,3600.337532,0.019379845,258,2157.1,CUT2,0,4610.893436,89,3600,TRUE,0,0,0,,,,,
kr_vs_kp,3,2397,0.943679599,0.936170213,3600.314251,0.068181818,2244,74,CUT2,0,36025.43323,15,3600,TRUE,0,0,0,,,,,
ionosphere,5,263,0.943181818,0.961977186,3600.303941,0.039525692,253,78,CUT2,0,3423.363213,42,3600,TRUE,0,0,0,,,,,
ionosphere,5,263,0.875,0.965779468,3600.296688,0.035433071,254,2397,CUT2,0,2865.943861,0,3600,TRUE,0,0,0,,,,,
fico_binary,3,7844,0.718164436,0.713411525,3600.160691,0.397766631,1674.6,93,CUT2,0.7,72036.70871,89,3600,TRUE,0,0,0,0,,,,
car,4,1296,0.81712963,0.838734568,3600.01702,0.193990511,758.8,93,CUT2,0.3,72015.54879,138,3600,TRUE,0,0,0,0,,,,
kr_vs_kp,3,2397,0.932415519,0.939924906,3600.09954,0.06391478,2253,210.1346132,CUT2,0,36025.38163,89,3600,TRUE,0,0,0,,,,,
balance_scale,5,468,0.700636943,0.818376068,3622.226033,0.221932115,383,157.2535986,CUT2,0,30231.9331,138,3600,TRUE,0,0,0,,,,,
kr_vs_kp,3,2397,0.92991239,0.940759282,3600.094183,0.062971175,2255,85,CUT2,0,36028.88889,42,3600,TRUE,0,0,0,,,,,
balance_scale,5,468,0.751592357,0.822649573,3600.015581,0.215584415,385.0000003,87,CUT2,0,31229.82526,15,3600,TRUE,0,0,0,0,,,,
fico_binary,3,7844,0.70248566,0.720933197,3600.250305,0.383023873,5655,86,CUT2,0,72059.76975,42,3600,TRUE,0,0,0,,,,,
car,4,1296,0.819444444,0.829475309,3600.023968,0.205581395,1075,108,CUT2,0,67147.81926,15,3600,TRUE,0,0,0,0,,,,
balance_scale,5,468,0.700636943,0.792735043,3606.892015,0.261455526,371,126,CUT2,0,30163.5491,89,3600,TRUE,0,0,0,0,,,,
kr_vs_kp,3,2397,0.937421777,0.938256154,3600.034662,0.065807025,2249,126,CUT2,0,36025.17961,0,3600,TRUE,0,0,0,0,,,,
tic_tac_toe,3,718,0.733333333,0.778551532,3600.003242,0.214669052,559,701,CUT2,0,16360.41604,138,3600,TRUE,0,0,0,,,,,
balance_scale,5,468,0.732484076,0.826923077,3623.461131,0.209302326,387,326,CUT2,0,30300.32354,42,3600,TRUE,0,0,0,0,,,,
tic_tac_toe,3,718,0.708333333,0.788300836,3600.006957,0.213780919,566,112,CUT2,0,13416.36431,15,3600,TRUE,0,0,0,,,,,
fico_binary,3,7844,0.722370937,0.714431413,3600.187993,0.395052283,3921,83,CUT2,0.3,72037.04891,0,3600,TRUE,0,0,0,,,,,
house_votes_84,4,326,0.981651376,0.987730061,3600.003534,0.01242236,322,85,CUT2,0,1010.020846,138,3600,TRUE,0,0,0,0,,,,
car,4,1296,0.837962963,0.839506173,3600.029061,0.191985279,978.2,126,CUT2,0.1,67215.79295,89,3600,TRUE,0,0,0,0,,,,
tic_tac_toe,3,718,0.758333333,0.77994429,3600.004012,0.219642857,560,112,CUT2,0,12195.63795,89,3600,TRUE,0,0,0,0,,,,
house_votes_84,4,326,0.935779817,0.993865031,3600.027149,0.00617284,324,91,CUT2,0,110.2642072,15,3600,TRUE,0,0,0,0,,,,
house_votes_84,4,326,0.963302752,0.987730061,3600.003861,0.01242236,322,91,CUT2,0,284.5109296,89,3600,TRUE,0,0,0,,,,,
balance_scale,5,468,0.738853503,0.80982906,3628.886471,0.234828496,379,126,CUT2,0,31330.64767,0,3600,TRUE,0,0,0,0,,,,
house_votes_84,4,326,0.972477064,0.990797546,3600.003569,0.009287926,323,560,CUT2,0,419.1747274,42,3600,TRUE,0,0,0,0,,,,
tic_tac_toe,3,718,0.75,0.774373259,3600.002989,0.260791367,556,560,CUT2,0,11479.07915,42,3600,TRUE,0,0,0,0,,,,
house_votes_84,4,326,0.926605505,0.990797546,3600.020271,0.009287926,323,86,CUT2,0,434.8538497,0,3600,TRUE,0,0,0,,,,,
tic_tac_toe,3,718,0.745833333,0.778551532,3600.353166,0.252236136,559,88,CUT2,0,17875.30278,0,3600,TRUE,0,0,0,0,,,,
blood,5,560,0.770053476,0.825,3654.916169,0.212121212,462,112,CUT2,0,30516.32049,138,3600,TRUE,0,0,0,0,,,,
monk2,5,126,0.581395349,0.928571429,3600.015277,0.076923077,117,200,CUT2,0,412.9982257,138,3600,TRUE,0,0,0,0,,,,
monk2,5,126,0.674418605,0.920634921,3600.016964,0.086206897,116,200,CUT2,0,145.9495597,15,3600,TRUE,0,0,0,0,,,,
monk2,5,126,0.627906977,0.936507937,3600.025302,0.06779661,118,91,CUT2,0,409.7273677,89,3600,TRUE,0,0,0,0,,,,
car,4,1296,0.819444444,0.827160494,3600.063891,0.208955224,1072,560,CUT2,0,70455.70702,42,3600,TRUE,0,0,0,0,,,,
monk2,5,126,0.488372093,0.920634921,3600.022534,0.086206897,116,105,CUT2,0,210.0538829,42,3600,TRUE,0,0,0,,,,,
monk2,5,126,0.697674419,0.952380952,3600.021632,0.05,120,200,CUT2,0,770.8856466,0,3600,TRUE,0,0,0,0,,,,
blood,4,560,0.770053476,0.825,3600.027373,0.212121212,462,112,CUT2,0,51719.37349,15,3600,TRUE,0,0,0,0,,,,
blood,5,560,0.802139037,0.844642857,3600.316047,0.183932347,473,35,CUT2,0,29212.84106,15,3600,TRUE,0,0,0,0,,,,
spect,5,200,0.626865672,0.9,3600.044881,0.111111111,180,200,CUT2,0,23959.18773,138,3600,TRUE,,,,0,,,,
blood,5,560,0.823529412,0.826785714,3620.360741,0.20950324,463,263,CUT2,0,30404.39417,89,3600,TRUE,,,,,,,,
spect,5,200,0.626865672,0.905,3600.005787,0.104972376,181,35,CUT2,0,13061.46491,15,3600,TRUE,,,,,,,,
car,4,1296,0.80787037,0.841820988,3600.929492,0.188340807,981.2,560,CUT2,0.1,66036.5333,0,3600,TRUE,,,,0,,,,
blood,4,560,0.786096257,0.816071429,3600.151277,0.225382932,457,503.3,CUT2,0,57103.69912,89,3600,TRUE,,,,0,,,,
hayes_roth,4,120,0.775,0.866666667,3600.006817,0.009615385,104,214,CUT2,0,106.3518929,138,3600,TRUE,,,,0,,,,
spect,5,200,0.71641791,0.895,3600.005157,0.117318436,179,112,CUT2,0,15467.81029,89,3600,TRUE,,,,,,,,
blood,5,560,0.689839572,0.85,3600.047579,0.176470588,476,718,CUT2,0,29524.87469,42,3600,TRUE,,,,,,,,
hayes_roth,4,120,0.775,0.85,3600.007656,0.009803922,102,112,CUT2,0,114.8517857,15,3600,TRUE,,,,,,,,
hayes_roth,4,120,0.85,0.85,3600.007175,0.009803922,102,112,CUT2,0,924.1465218,89,3600,TRUE,,,,,,,,
hayes_roth,4,120,0.7,0.891666667,0.012481928,0,107,112,CUT2,0,367.9085488,42,3600,TRUE,,,,0,,,,
hayes_roth,4,120,0.575,0.908333333,0.011970997,0,109,2397,CUT2,0,127.1675648,0,3600,TRUE,,,,0,,,,
spect,5,200,0.686567164,0.9,3600.013044,0.111111111,180,2396.285714,CUT2,0,14618.21942,42,3600,TRUE,,,,0,,,,
ionosphere,4,263,0.852272727,0.97338403,3600.077797,0.02734375,256,2397,CUT2,0,2867.288584,138,3600,TRUE,,,,0,,,,
ionosphere,4,263,0.886363636,0.958174905,3600.082687,0.043650794,252,35,CUT2,0,1623.43603,15,3600,TRUE,,,,0,,,,
spect,5,200,0.71641791,0.885,3600.027129,0.129943503,177,2397,CUT2,0,7577.30878,0,3600,TRUE,,,,0,,,,
blood,5,560,0.748663102,0.832142857,3600.508679,0.201716738,466,560,CUT2,0,30372.63305,0,3600,TRUE,,,,0,,,,
ionosphere,4,263,0.909090909,0.958174905,3600.563284,0.043650794,252,2397,CUT2,0,1669.16161,89,3600,TRUE,,,,0,,,,
blood,4,560,0.754010695,0.826785714,3600.095911,0.211020212,415.6,214,CUT2,0.1,51829.48051,42,3600,TRUE,,,,,,,,
ionosphere,4,263,0.852272727,0.97338403,3600.065004,0.02734375,256,1197.657895,CUT2,0,3328.06339,42,3600,TRUE,,,,0,,,,
breast_cancer,5,214,0.680555556,0.925233645,3600.033132,0.080808081,198,214,CUT2,0,16204.38916,138,3600,TRUE,,,,0,,,,
ionosphere,4,263,0.875,0.958174905,3600.055727,0.043650794,252,1917.2,CUT2,0,2341.610558,0,3600,TRUE,,,,0,,,,
tic_tac_toe,5,718,0.9,0.917827298,3600.022688,0.08952959,659,718,CUT2,0,32887.42153,138,3600,TRUE,,,,0,,,,
breast_cancer,5,214,0.583333333,0.920560748,3600.033144,0.086294416,197,2397,CUT2,0,18725.38957,15,3600,TRUE,,,,0,,,,
blood,4,560,0.732620321,0.821428571,3600.015427,0.217391304,460,1917.29697,CUT2,0,54160.27199,0,3600,TRUE,,,,0,,,,
tic_tac_toe,5,718,0.9,0.920612813,3600.143279,0.08623298,661,405,CUT2,0,32764.61799,15,3600,TRUE,,,,0,,,,
breast_cancer,5,214,0.708333333,0.911214953,3600.00608,0.097435897,195,718,CUT2,0,23984.93911,89,3600,TRUE,,,,,,,,
breast_cancer,5,214,0.680555556,0.897196262,3600.044592,0.114583333,192,74,CUT2,0,953.4954403,42,3600,TRUE,,,,0,,,,
breast_cancer,5,214,0.666666667,0.906542056,3600.0526,0.103092784,194,78,CUT2,0,3443.320411,0,3600,TRUE,,,,0,,,,
kr_vs_kp,4,2397,0.936170213,0.944513976,3600.048966,0.059577761,1809.4,75,CUT2,0.2,72057.03656,138,3600,TRUE,,,,0,,,,
climate,5,405,0.918518519,0.985185185,3600.175851,0.015037594,399,85,CUT2,0,4099.141823,138,3600,TRUE,,,,0,,,,
tic_tac_toe,5,718,0.870833333,0.923398329,3600.037959,0.082956259,663,87,CUT2,0,32774.37271,89,3600,TRUE,,,,,,,,
climate,5,405,0.955555556,0.920987654,3600.198002,0.085790885,373,7048.997917,CUT2,0,19630.16946,15,3600,TRUE,,,,0,,,,
climate,5,405,0.925925926,0.965432099,3600.161913,0.035805627,391,2397,CUT2,0,6116.184261,89,3600,TRUE,,,,0,,,,
fico_binary,4,7844,0.713193117,0.716598674,3600.100591,0.396875,2240,93,CUT2,0.6,72188.34987,15,3600,TRUE,,,,0,,,,
tic_tac_toe,5,718,0.883333333,0.919220056,3600.02498,0.087878788,660,6270.4,CUT2,0,32722.27587,42,3600,TRUE,,,,0,,,,
climate,5,405,0.881481481,0.977777778,3604.772579,0.022727273,396,93,CUT2,0,19331.15781,42,3600,TRUE,,,,,,,,
kr_vs_kp,4,2397,0.948685857,0.938256154,3600.03892,0.065807025,2249,5482.3,CUT2,0,72051.98234,15,3600,TRUE,,,,0,,,,
climate,5,405,0.911111111,0.940740741,3600.211198,0.062992126,381,4699,CUT2,0,1459.544786,0,3600,TRUE,,,,,,,,
tic_tac_toe,5,718,0.820833333,0.896935933,3600.018653,0.114906832,644,93,CUT2,0,33074.10552,0,3600,TRUE,,,,0,,,,
fico_binary,5,7844,0.695219885,0.716598674,3600.442866,0.397063195,3364.2,108,CUT2,0.4,36158.4136,138,3600,TRUE,,,,,,,,
fico_binary,4,7844,0.713957935,0.715068842,3600.106391,0.396753902,5046.7,5483.6,CUT2,0.1,72072.27627,89,3600,TRUE,,,,,,,,
kr_vs_kp,4,2397,0.933667084,0.947434293,3600.038781,0.055482166,2271,126,CUT2,0,72052.90242,89,3600,TRUE,,,,,,,,
fico_binary,5,7844,0.699426386,0.701810301,3600.261476,0.425285266,4399.4,123,CUT2,0.2,36157.30671,15,3600,TRUE,,,,,,,,
fico_binary,4,7844,0.701338432,0.723737889,3600.122673,0.38093199,3970,126,CUT2,0.3,72103.87442,42,3600,TRUE,,,,,,,,
fico_binary,5,7844,0.71625239,0.707674656,3600.253022,0.414764858,3321.4,1166.1,CUT2,0.4,36156.32205,89,3600,TRUE,,,,,,,,
kr_vs_kp,4,2397,0.92991239,0.944513976,3600.036345,0.059226519,1810,83,CUT2,0.2,72052.08299,42,3600,TRUE,,,,,,,,
fico_binary,5,7844,0.698279159,0.713793983,3600.66198,0.401952766,3912.4,200,CUT2,0.3,36157.9735,42,3600,TRUE,,,,0,,,,
fico_binary,4,7844,0.717017208,0.713793983,3600.078035,0.400393771,2793.5,200,CUT2,0.5,72098.85227,0,3600,TRUE,,,,0,,,,
fico_binary,5,7844,0.708221797,0.707164712,3600.523389,0.414866992,3875.7,85,CUT2,0.3,36160.69615,0,3600,TRUE,,,,0,,,,
kr_vs_kp,4,2397,0.939924906,0.944513976,3600.036033,0.06010998,1582.1,85,CUT2,0.3,72053.3481,0,3600,TRUE,,,,0,,,,
monk2,4,126,0.604651163,0.817460317,3600.007461,0.223300971,103,2397,CUT2,0,160.8478672,138,3600,TRUE,,,,0,,,,
monk2,4,126,0.604651163,0.849206349,3600.007135,0.158878505,107,1296,CUT2,0,76.00909203,15,3600,TRUE,,,,0,,,,
monk2,4,126,0.651162791,0.849206349,3600.007179,0.14953271,107,87,CUT2,0,343.6275775,89,3600,TRUE,,,,0,,,,
kr_vs_kp,5,2397,0.941176471,0.949937422,3600.098927,0.053753985,1819.4,88,CUT2,0.2,36122.84529,138,3600,TRUE,,,,0,,,,
monk2,4,126,0.511627907,0.849206349,3600.006668,0.168224299,107,88,CUT2,0,82.30240425,42,3600,TRUE,,,,,,,,
monk2,4,126,0.581395349,0.825396825,3600.008152,0.211538462,104,91,CUT2,0,367.3599844,0,3600,TRUE,,,,,,,,
car,5,1296,0.837962963,0.857253086,3600.03377,0.168319808,998.1,91,CUT2,0.1,71838.789,89,3600,TRUE,,,,,,,,
kr_vs_kp,5,2397,0.948685857,0.938256154,3600.088413,0.066234986,2023.1,81.2,CUT2,0.1,36105.46852,15,3600,TRUE,,,,,,,,
spect,4,200,0.626865672,0.85,3600.024445,0.176470588,170,91,CUT2,0,30776.40897,138,3600,TRUE,,,,,,,,
spect,4,200,0.686567164,0.85,3600.011818,0.176470588,170,91,CUT2,0,9549.232898,15,3600,TRUE,,,,,,,,
spect,4,200,0.71641791,0.835,3600.013659,0.19760479,167,35,CUT2,0,12663.33388,89,3600,TRUE,,,,,,,,
kr_vs_kp,5,2397,0.934918648,0.948685857,3600.223015,0.055029716,1817.2,35,CUT2,0.2,36161.97323,89,3600,TRUE,,,,,,,,
spect,4,200,0.671641791,0.825,3600.012291,0.212121212,165,35,CUT2,0,8704.62145,42,3600,TRUE,,,,,,,,
car,5,1296,0.840277778,0.849537037,3600.046667,0.18173516,657,35,CUT2,0.4,72027.41604,42,3600,TRUE,,,,,,,,
spect,4,200,0.626865672,0.825,3600.016228,0.212121212,165,35,CUT2,0,2353.413542,0,3600,TRUE,,,,0,,,,
kr_vs_kp,5,2397,0.947434293,0.960367126,3600.083226,0.045395024,1145.5,35,CUT2,0.5,36105.45527,42,3600,TRUE,,,,,,,,
kr_vs_kp,5,2397,0.943679599,0.946599917,3600.099732,0.056412517,2269,35,CUT2,0,36114.50029,0,3600,TRUE,,,,,,,,
car,5,1296,0.793981481,0.825617284,3600.034901,0.211214953,1070,35,CUT2,0,71522.94933,0,3600,TRUE,,,,,,,,
tic_tac_toe,4,718,0.858333333,0.853760446,3600.005892,0.173359985,550.3,35,CUT2,0.1,65145.39086,138,3600,TRUE,,,,,,,,
tic_tac_toe,4,718,0.804166667,0.8454039,3600.006433,0.182866557,607,192,CUT2,0,64974.78298,15,3600,TRUE,,,,,,,,
tic_tac_toe,4,718,0.8375,0.863509749,3600.00666,0.158064516,620,200,CUT2,0,65009.65606,89,3600,TRUE,,,,0,,,,
tic_tac_toe,4,718,0.808333333,0.835654596,3600.400746,0.204518145,416.1,200,CUT2,0.3,64935.18288,42,3600,TRUE,,,,,,,,
tic_tac_toe,4,718,0.795833333,0.846796657,3602.814388,0.180921053,608,508,CUT2,0,65265.46847,0,3600,TRUE,,,,,,,,
monk3,4,91,0.870967742,1,43.58468795,0,91,200,CUT2,0,11.88689948,0,3600,TRUE,,,,,,,,
monk3,4,91,0.838709677,1,36.09088397,0,91,200,CUT2,0,10.32508592,15,3600,TRUE,,,,0,,,,
monk3,4,91,0.967741935,0.978021978,2486.898625,0,89,179.5,CUT2,0,10.67921558,89,3600,TRUE,,,,,,,,
house_votes_84,5,174,0.965517241,1,165.6487601,0,174,179.55,CUT2,0,705.811941,138,3600,TRUE,,,,,,,,
house_votes_84,5,174,0.965517241,1,31.49052191,0,174,200,CUT2,0,634.0571912,0,3600,TRUE,,,,,,,,
house_votes_84,5,174,0.913793103,1,98.24597597,0,174,159.2129138,CUT2,0,767.4593749,15,3600,TRUE,,,,0,,,,
house_votes_84,5,174,0.948275862,1,37.04444003,0,174,138.5,CUT2,0,692.352789,42,3600,TRUE,,,,0,,,,
house_votes_84,5,174,0.948275862,1,29.15875196,0,174,507,CUT2,0,775.2604623,89,3600,TRUE,,,,0,,,,
monk3,4,91,0.903225806,0.978021978,2779.689979,0,89,,CUT2,0,10.84783128,138,3600,TRUE,,,,0,,,,
monk3,4,91,0.935483871,0.978021978,3600.000813,0.011235955,89,,CUT2,0,11.5489693,42,3600,TRUE,,,,0,,,,
balance_scale,2,468,0.624203822,0.706666667,15.21490288,0,328,328,FlowOCT,0,118.0881256,138,3600,TRUE,109,89,1.389909983,,,,,
balance_scale,2,468,0.649681529,0.706666667,11.27589297,0,324,324,FlowOCT,0,131.194079,15,3600,TRUE,23,20,0.441745996,,,,,
balance_scale,2,468,0.694267516,0.688,17.44726014,0,317,317,FlowOCT,0,118.211535,89,3600,TRUE,22,18,0.437238932,,,,,
balance_scale,2,468,0.643312102,0.690666667,9.404582024,0,325,325,FlowOCT,0,118.5919201,42,3600,TRUE,20,17,0.408746004,,,,,
balance_scale,2,468,0.668789809,0.685333333,17.33328581,0,321,321,FlowOCT,0,126.7338511,0,3600,TRUE,17,14,0.418435812,,,,,
balance_scale,3,468,0.694267516,0.754666667,2678.629833,0,353,353,FlowOCT,0,20723.58942,138,3600,TRUE,37,29,14.99088478,,,,,
balance_scale,3,468,0.675159236,0.762666667,2216.981687,0,354,354,FlowOCT,0,14826.47575,15,3600,TRUE,40,27,14.7177186,,,,,
balance_scale,3,468,0.719745223,0.749333333,2598.479617,5.58E-05,311.7,311.7173913,FlowOCT,0.1,19204.18141,89,3600,TRUE,45,35,15.10262227,,,,,
balance_scale,3,468,0.681528662,0.752,2403.175175,5.58E-05,136.8,136.8076336,FlowOCT,0.6,22943.73772,42,3600,TRUE,32,27,0.210184813,,,,,
balance_scale,3,468,0.719745223,0.738666667,3600.00995,0.008645533,347,350,FlowOCT,0,26925.01482,0,3600,TRUE,37,32,0.274342299,,,,,
balance_scale,4,468,0.687898089,0.810666667,3600.006823,0.254691688,373.0000003,468,FlowOCT,0,36026.39162,138,3600,TRUE,51,43,10.82121873,,,,,
balance_scale,4,468,0.713375796,0.786666667,3600.609526,0.278688525,366,468,FlowOCT,0,36051.91152,15,3600,TRUE,88,79,213.7511988,,,,,
balance_scale,4,468,0.777070064,0.778666667,3600.040682,0.282191781,365,468,FlowOCT,0,36046.3455,89,3600,TRUE,82,72,5.612683296,,,,,
balance_scale,4,468,0.713375796,0.792,3600.00789,0.254691689,373,468,FlowOCT,0,36047.3766,42,3600,TRUE,86,77,219.7790694,,,,,
balance_scale,4,468,0.789808917,0.768,3600.004094,0.292817657,362.0000064,468,FlowOCT,0,36026.31788,0,3600,TRUE,277,248,3.899188519,,,,,
balance_scale,5,468,0.738853503,0.84,3600.00973,0.213056827,346.8,420.6881076,FlowOCT,0.1,36040.399,138,3600,TRUE,51,44,13.76212811,,,,,
balance_scale,5,468,0.719745223,0.837333333,3600.009099,0.22308993,305.2,373.2870466,FlowOCT,0.2,36039.67697,15,3600,TRUE,81,69,187.2615409,,,,,
balance_scale,5,468,0.770700637,0.826666667,3600.010382,0.22513089,382,468,FlowOCT,0,36038.66507,89,3600,TRUE,76,67,206.5238736,,,,,
balance_scale,5,468,0.713375796,0.821333333,3600.013122,0.228502087,304,373.4646344,FlowOCT,0.2,36038.10317,42,3600,TRUE,113,99,5.749624014,,,,,
balance_scale,5,468,0.751592357,0.832,3600.009247,0.242343542,300.4,373.2,FlowOCT,0.2,36038.65083,0,3600,TRUE,124,101,78.94628596,,,,,
blood,2,560,0.770053476,0.792410714,348.20769,0,436,436,FlowOCT,0,3349.174026,138,3600,TRUE,76,62,2.088187695,,,,,
blood,2,560,0.754010695,0.779017857,437.9706411,0,437,437,FlowOCT,0,4175.262806,15,3600,TRUE,117,100,408.638273,,,,,
blood,2,560,0.796791444,0.772321429,383.660805,0,433,433,FlowOCT,0,3614.750459,89,3600,TRUE,199,181,20.06110978,,,,,
blood,2,560,0.759358289,0.774553571,557.8970969,0,128.5,128.5,FlowOCT,0.7,4442.98573,42,3600,TRUE,110,95,75.63606906,,,,,
blood,2,560,0.732620321,0.774553571,451.9629209,0,438,438,FlowOCT,0,4099.106306,0,3600,TRUE,63,54,1.980762959,,,,,
blood,3,560,0.79144385,0.814732143,3600.029422,0.196702999,455.0001131,544.5,FlowOCT,0,36056.5218,138,3600,TRUE,0,0,0,,,,,
blood,3,560,0.786096257,0.828125,3600.136937,0.214285714,455,552.5,FlowOCT,0,36092.00643,15,3600,TRUE,0,0,0,,,,,
blood,3,560,0.823529412,0.799107143,3600.109806,0.21314741,401.6,487.2,FlowOCT,0.1,36313.53238,89,3600,TRUE,0,0,0,0,,,,
blood,3,560,0.764705882,0.810267857,3600.031596,0.214364035,456,553.75,FlowOCT,0,36087.9595,42,3600,TRUE,0,0,0,0,,,,
blood,3,560,0.732620321,0.808035714,3600.070959,0.221175166,451,550.75,FlowOCT,0,36057.24763,0,3600,TRUE,0,0,0,,,,,
blood,4,560,0.764705882,0.834821429,3600.056699,0.208049536,323,390.2,FlowOCT,0.3,36115.02845,138,3600,TRUE,0,0,0,,,,,
blood,4,560,0.759358289,0.839285714,3600.058557,0.209564796,416.2,503.420868,FlowOCT,0.1,36115.21009,15,3600,TRUE,0,0,0,,,,,
blood,4,560,0.823529412,0.810267857,3600.081216,0.239679899,360.6,447.0285714,FlowOCT,0.2,36115.43579,89,3600,TRUE,142,133,5.668450594,,,,,
blood,4,560,0.754010695,0.834821429,3600.059821,0.199143453,467.0000061,560,FlowOCT,0,36114.92636,42,3600,TRUE,0,0,0,,,,,
blood,4,560,0.754010695,0.819196429,3600.064893,0.225382932,457,560,FlowOCT,0,36115.38402,0,3600,TRUE,0,0,0,,,,,
blood,5,560,0.780748663,0.850446429,3600.030868,0.180903328,378.6,447.09,FlowOCT,0.2,36170.25294,138,3600,TRUE,0,0,0,,,,,
blood,5,560,0.759358289,0.859375,3600.063716,0.190154917,423.1,503.5545455,FlowOCT,0.1,36227.46112,15,3600,TRUE,0,0,0,0,,,,
blood,5,560,0.786096257,0.832589286,3600.029699,0.201716706,466.0000123,560,FlowOCT,0,36228.63598,89,3600,TRUE,0,0,0,,,,,
blood,5,560,0.754010695,0.837053571,3600.032083,0.194029851,469,560,FlowOCT,0,36229.87131,42,3600,TRUE,50,46,1.813537121,0,,,,
blood,5,560,0.737967914,0.834821429,3600.024614,0.201716738,466,560,FlowOCT,0,36229.06854,0,3600,TRUE,0,0,0,,,,,
breast_cancer,2,214,0.652777778,0.773255814,25.96077991,0,167,167,FlowOCT,0,279.4905106,138,3600,TRUE,0,0,0,,,,,
breast_cancer,2,214,0.597222222,0.825581395,25.91638708,0,173,173,FlowOCT,0,259.3149349,15,3600,TRUE,0,0,0,,,,,
breast_cancer,2,214,0.708333333,0.813953488,31.80366397,0,166,166,FlowOCT,0,339.7512839,89,3600,TRUE,0,0,0,0,,,,
breast_cancer,2,214,0.680555556,0.76744186,32.65458894,0,168,168,FlowOCT,0,302.4299108,42,3600,TRUE,0,0,0,,,,,
breast_cancer,2,214,0.666666667,0.779069767,32.375036,0,168,168,FlowOCT,0,309.7344054,0,3600,TRUE,0,0,0,0,,,,
breast_cancer,3,214,0.694444444,0.819767442,3600.011383,0.172316384,177,207.5,FlowOCT,0,32900.90959,138,3600,TRUE,0,0,0,0,,,,
breast_cancer,3,214,0.569444444,0.854651163,3600.010114,0.130507847,161.3,182.3509158,FlowOCT,0.1,32731.91003,15,3600,TRUE,0,0,0,,,,,
breast_cancer,3,214,0.736111111,0.854651163,3600.010216,0.168,175,204.4,FlowOCT,0,33725.12523,89,3600,TRUE,0,0,0,0,,,,
breast_cancer,3,214,0.722222222,0.808139535,3600.010117,0.162429379,177,205.75,FlowOCT,0,33476.3545,42,3600,TRUE,0,0,0,0,,,,
breast_cancer,3,214,0.666666667,0.819767442,3600.010983,0.180988593,175,206.6730038,FlowOCT,0,33355.04134,0,3600,TRUE,0,0,0,0,,,,
breast_cancer,4,214,0.611111111,0.877906977,3600.018178,0.151372877,147.6,169.9426367,FlowOCT,0.2,34776.78398,138,3600,TRUE,0,0,0,0,,,,
breast_cancer,4,214,0.597222222,0.895348837,3600.018236,0.14490479,167.7,192.0005333,FlowOCT,0.1,34390.41007,15,3600,TRUE,0,0,0,0,,,,
breast_cancer,4,214,0.708333333,0.901162791,3600.022926,0.167456321,145.8,170.2151316,FlowOCT,0.2,36020.76968,89,3600,TRUE,0,0,0,0,,,,
breast_cancer,4,214,0.694444444,0.854651163,3600.020551,0.164511785,165,192.1444444,FlowOCT,0.1,36031.69345,42,3600,TRUE,0,0,0,,,,,
breast_cancer,4,214,0.680555556,0.86627907,3600.017189,0.156756757,185,214,FlowOCT,0,36023.11197,0,3600,TRUE,0,0,0,,,,,
breast_cancer,5,207,0.771428571,0.898550725,3600.028492,0.11290305,186.0000294,1288,FlowOCT,0,209224.9893,138,3600,TRUE,0,0,0,,,,,
breast_cancer,5,207,0.742857143,0.905797101,3600.015312,0.15,180,7819,FlowOCT,0,212808.6658,15,3600,TRUE,0,0,0,,,,,
breast_cancer,5,207,0.628571429,0.905797101,3600.015331,0.106951867,187.0000008,112,FlowOCT,0,211130.9377,89,3600,TRUE,0,0,0,,,,,
breast_cancer,5,207,0.671428571,0.898550725,3600.014807,0.118918846,185.000012,78,FlowOCT,0,209654.4245,42,3600,TRUE,0,0,0,,,,,
breast_cancer,5,207,0.728571429,0.942028986,3600.019114,0.095238093,189.0000003,35,FlowOCT,0,21092.91652,0,3600,TRUE,0,0,0,0,,,,
car,2,1296,0.780092593,0.786885246,95.49859881,0,1007,256.3906977,FlowOCT,0,1295.497883,138,3600,TRUE,0,0,0,0,,,,
car,2,1296,0.773148148,0.779170685,90.69809508,0,1010,516.4590304,FlowOCT,0,885.4095046,15,3600,TRUE,0,0,0,0,,,,
car,2,1296,0.791666667,0.772420444,93.11909604,0,1002,126.8695652,FlowOCT,0,1069.266312,89,3600,TRUE,0,0,0,0,,,,
car,2,1296,0.75462963,0.781099325,118.7556908,0,1003,386.6369048,FlowOCT,0,1378.940299,42,3600,TRUE,0,0,0,0,,,,
car,2,1296,0.756944444,0.784956606,99.42069507,0,1017,1036.2,FlowOCT,0,946.9673343,0,3600,TRUE,0,0,0,0,,,,
car,3,1296,0.791666667,0.822565092,3600.011211,0.222641509,1060,1166.1,FlowOCT,0,36036.2106,138,3600,TRUE,0,0,0,0,,,,
car,3,1296,0.805555556,0.818707811,3600.007022,0.212093136,948.2,386.7,FlowOCT,0.1,36035.21915,15,3600,TRUE,0,0,0,0,,,,
car,3,1296,0.819444444,0.806171649,3600.016453,0.236641221,1048,405,FlowOCT,0,36035.08366,89,3600,TRUE,0,0,0,0,,,,
car,3,1296,0.81712963,0.819672131,3600.022348,0.235462345,1049,38.7,FlowOCT,0,36035.36937,42,3600,TRUE,0,0,0,0,,,,
