Data,H,|I|,Out-Acc,In-Acc,Overfit,ObjVal,Num-Branch,Sol-Num,Priority-type,Sol-Time,Model,# CB,User Cuts,Cuts/CB,CB-Time,INT-CB-time,FRAC-CB-TIME,CB-Eps,Time Limit,Rand. State
blood,5,560,0.759358289,0.8375,-0.078141711,85,25,6,data,3600.94922,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.748663102,0.835714286,-0.087051184,85,23,7,data,3600.94922,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.748663102,0.833928571,-0.08526547,85,25,8,data,3600.94922,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.754010695,0.830357143,-0.076346448,85,25,9,data,3600.94922,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.77540107,0.826785714,-0.051384645,85,25,10,data,3600.94922,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.759358289,0.833928571,-0.074570283,93,11,1,equal,3600.237796,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.759358289,0.830357143,-0.070998854,93,10,2,equal,3600.237796,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.759358289,0.826785714,-0.067427426,93,9,3,equal,3600.237796,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.819642857,-0.054936975,93,6,4,equal,3600.237796,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.819642857,-0.054936975,93,7,5,equal,3600.237796,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.770053476,0.817857143,-0.047803667,93,7,6,equal,3600.237796,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.770053476,0.816071429,-0.046017953,93,7,7,equal,3600.237796,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.754010695,0.805357143,-0.051346448,93,4,8,equal,3600.237796,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.77540107,0.803571429,-0.028170359,93,5,9,equal,3600.237796,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.77540107,0.798214286,-0.022813216,93,5,10,equal,3600.237796,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.821428571,-0.056722689,100,6,1,equal,3600.132676,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.819642857,-0.054936975,100,6,2,equal,3600.132676,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.732620321,0.817857143,-0.085236822,100,6,3,equal,3600.132676,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.737967914,0.814285714,-0.0763178,100,5,4,equal,3600.132676,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.754010695,0.805357143,-0.051346448,100,4,5,equal,3600.132676,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.748663102,0.789285714,-0.040622613,100,4,6,equal,3600.132676,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.769642857,-0.026327349,100,1,7,equal,3600.132676,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.769642857,-0.026327349,100,2,8,equal,3600.132676,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.769642857,-0.026327349,100,2,9,equal,3600.132676,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.769642857,-0.026327349,100,0,10,equal,3600.132676,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.256684492,0.230357143,0.026327349,560,0,1,branching,5.964128017,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.769642857,-0.026327349,560,0,2,branching,5.964128017,SCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.256684492,0.230357143,0.026327349,560,0,1,branching,8.567942142,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.769642857,-0.026327349,560,0,2,branching,8.567942142,CUT,0,0,0,0,0,0,0,3600,15
spect,5,200,0.626865672,0.815,-0.188134328,37,7,1,equal,3602.128972,CUT_w,0,0,0,0,0,0,0,3600,15
spect,5,200,0.626865672,0.815,-0.188134328,37,8,2,equal,3602.128972,CUT_w,0,0,0,0,0,0,0,3600,15
spect,5,200,0.626865672,0.79,-0.163134328,37,7,3,equal,3602.128972,CUT_w,0,0,0,0,0,0,0,3600,15
spect,5,200,0.626865672,0.75,-0.123134328,37,2,4,equal,3602.128972,CUT_w,0,0,0,0,0,0,0,3600,15
spect,5,200,0.746268657,0.72,0.026268657,37,1,5,equal,3602.128972,CUT_w,0,0,0,0,0,0,0,3600,15
spect,5,200,0.582089552,0.76,-0.177910448,37,10,6,equal,3602.128972,CUT_w,0,0,0,0,0,0,0,3600,15
spect,5,200,0.641791045,0.7,-0.058208955,37,9,7,equal,3602.128972,CUT_w,0,0,0,0,0,0,0,3600,15
spect,5,200,0.641791045,0.7,-0.058208955,37,9,8,equal,3602.128972,CUT_w,0,0,0,0,0,0,0,3600,15
spect,5,200,0.611940299,0.58,0.031940299,200,0,1,branching,1.059717894,CUT_w,0,0,0,0,0,0,0,3600,15
spect,5,200,0.641791045,0.695,-0.053208955,200,8,2,branching,1.059717894,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.832142857,-0.067436975,94,10,1,equal,3600.702505,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.759358289,0.826785714,-0.067427426,94,8,2,equal,3600.702505,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.821428571,-0.056722689,94,7,3,equal,3600.702505,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.819642857,-0.054936975,94,7,4,equal,3600.702505,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.754010695,0.805357143,-0.051346448,94,3,5,equal,3600.702505,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.754010695,0.801785714,-0.047775019,94,3,6,equal,3600.702505,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.769642857,-0.026327349,94,1,7,equal,3600.702505,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.769642857,-0.026327349,94,2,8,equal,3600.702505,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.769642857,-0.026327349,94,0,9,equal,3600.702505,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.256684492,0.230357143,0.026327349,560,0,1,branching,13.5413599,MCF,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.769642857,-0.026327349,560,0,2,branching,13.5413599,MCF,0,0,0,0,0,0,0,3600,15
ion,5,263,0.886363636,0.950570342,-0.064206706,13,5,1,equal,3600.434356,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.886363636,0.950570342,-0.064206706,13,7,2,equal,3600.434356,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.886363636,0.950570342,-0.064206706,13,8,3,equal,3600.434356,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.852272727,0.939163498,-0.086890771,13,6,4,equal,3600.434356,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.875,0.931558935,-0.056558935,13,6,5,equal,3600.434356,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.897727273,0.904942966,-0.007215693,13,6,6,equal,3600.434356,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.829545455,0.878326996,-0.048781542,13,2,7,equal,3600.434356,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.863636364,0.874524715,-0.010888351,13,2,8,equal,3600.434356,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.829545455,0.840304183,-0.010758728,13,1,9,equal,3600.434356,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.772727273,0.844106464,-0.071379191,13,6,10,equal,3600.434356,CUT_w,0,0,0,0,0,0,0,3600,15
spect,5,200,0.567164179,0.845,-0.277835821,31,12,1,equal,3600.048551,CUT,0,0,0,0,0,0,0,3600,15
spect,5,200,0.597014925,0.84,-0.242985075,31,12,2,equal,3600.048551,CUT,0,0,0,0,0,0,0,3600,15
spect,5,200,0.597014925,0.835,-0.237985075,31,12,3,equal,3600.048551,CUT,0,0,0,0,0,0,0,3600,15
spect,5,200,0.552238806,0.825,-0.272761194,31,11,4,equal,3600.048551,CUT,0,0,0,0,0,0,0,3600,15
spect,5,200,0.552238806,0.82,-0.267761194,31,11,5,equal,3600.048551,CUT,0,0,0,0,0,0,0,3600,15
spect,5,200,0.552238806,0.81,-0.257761194,31,10,6,equal,3600.048551,CUT,0,0,0,0,0,0,0,3600,15
spect,5,200,0.537313433,0.785,-0.247686567,31,9,7,equal,3600.048551,CUT,0,0,0,0,0,0,0,3600,15
spect,5,200,0.641791045,0.7,-0.058208955,31,9,8,equal,3600.048551,CUT,0,0,0,0,0,0,0,3600,15
spect,5,200,0.641791045,0.7,-0.058208955,31,9,9,equal,3600.048551,CUT,0,0,0,0,0,0,0,3600,15
spect,5,200,0.611940299,0.58,0.031940299,200,0,1,branching,0.915011168,CUT,0,0,0,0,0,0,0,3600,15
spect,5,200,0.641791045,0.695,-0.053208955,200,8,2,branching,0.915011168,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.375,0.353612167,0.021387833,263,0,1,branching,84.30570507,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.465909091,0.36121673,0.104692361,263,22,2,branching,84.30570507,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.829545455,0.988593156,-0.159047701,3,17,1,data,3600.38383,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.829545455,0.984790875,-0.15524542,3,17,2,data,3600.38383,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.863636364,0.980988593,-0.11735223,3,14,3,data,3600.38383,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.875,0.946768061,-0.071768061,3,8,4,data,3600.38383,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.875,0.920152091,-0.045152091,3,8,5,data,3600.38383,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.875,0.893536122,-0.018536122,3,6,6,data,3600.38383,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.897727273,0.878326996,0.019400277,3,2,7,data,3600.38383,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.840909091,0.863117871,-0.02220878,3,2,8,data,3600.38383,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.590909091,0.486692015,0.104217076,3,22,9,data,3600.38383,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.465909091,0.36121673,0.104692361,3,22,10,data,3600.38383,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.754010695,0.848214286,-0.094203591,85,30,1,data,3600.067911,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.846428571,-0.103113063,85,30,2,data,3600.067911,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.842857143,-0.099541635,85,30,3,data,3600.067911,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.748663102,0.841071429,-0.092408327,85,28,4,data,3600.067911,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.759358289,0.839285714,-0.079927426,85,28,5,data,3600.067911,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.759358289,0.8375,-0.078141711,85,23,6,data,3600.067911,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.833928571,-0.069222689,85,23,7,data,3600.067911,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.786096257,0.830357143,-0.044260886,85,21,8,data,3600.067911,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.786096257,0.828571429,-0.042475172,85,15,9,data,3600.067911,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.786096257,0.821428571,-0.035332315,85,15,10,data,3600.067911,CUT_w,0,0,0,0,0,0,0,3600,15
ion,5,263,0.875,0.980988593,-0.105988593,5,10,1,equal,3600.526209,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.909090909,0.97338403,-0.064293121,5,9,2,equal,3600.526209,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.909090909,0.97338403,-0.064293121,5,10,3,equal,3600.526209,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.909090909,0.97338403,-0.064293121,5,11,4,equal,3600.526209,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.852272727,0.969581749,-0.117309022,5,13,5,equal,3600.526209,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.75,0.961977186,-0.211977186,5,13,6,equal,3600.526209,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.772727273,0.954372624,-0.181645351,5,13,7,equal,3600.526209,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.715909091,0.885931559,-0.170022468,5,5,8,equal,3600.526209,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.693181818,0.802281369,-0.109099551,5,2,9,equal,3600.526209,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.352272727,0.326996198,0.02527653,5,11,10,equal,3600.526209,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.375,0.353612167,0.021387833,263,0,1,branching,33.34169102,CUT,0,0,0,0,0,0,0,3600,15
ion,5,263,0.465909091,0.36121673,0.104692361,263,22,2,branching,33.34169102,CUT,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.828571429,-0.063865546,96,10,1,equal,3600.071152,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.828571429,-0.063865546,96,11,2,equal,3600.071152,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.825,-0.060294118,96,10,3,equal,3600.071152,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.770053476,0.823214286,-0.05316081,96,10,4,equal,3600.071152,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.770053476,0.821428571,-0.051375095,96,10,5,equal,3600.071152,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.77540107,0.819642857,-0.044241788,96,10,6,equal,3600.071152,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.819642857,-0.054936975,96,11,7,equal,3600.071152,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.764705882,0.819642857,-0.054936975,96,12,8,equal,3600.071152,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.770053476,0.817857143,-0.047803667,96,12,9,equal,3600.071152,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.770053476,0.798214286,-0.02816081,96,9,10,equal,3600.071152,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.256684492,0.230357143,0.026327349,560,0,1,branching,4.889873981,CUT_w,0,0,0,0,0,0,0,3600,15
blood,5,560,0.743315508,0.769642857,-0.026327349,560,0,2,branching,4.889873981,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.651162791,0.880952381,-0.22978959,15,30,1,data,3600.108724,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.627906977,0.873015873,-0.245108896,15,30,2,data,3600.108724,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.627906977,0.865079365,-0.237172388,15,30,3,data,3600.108724,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.627906977,0.857142857,-0.22923588,15,31,4,data,3600.108724,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.849206349,-0.174787745,15,30,5,data,3600.108724,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.581395349,0.793650794,-0.212255445,15,29,6,data,3600.108724,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.581395349,0.793650794,-0.212255445,15,26,7,data,3600.108724,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.581395349,0.793650794,-0.212255445,15,25,8,data,3600.108724,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.581395349,0.738095238,-0.156699889,15,20,9,data,3600.108724,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.604651163,0.722222222,-0.117571059,15,17,10,data,3600.108724,SCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.796296296,0.805555556,-0.009259259,253,22,1,data,3600.12555,SCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.796296296,0.793209877,0.00308642,253,21,2,data,3600.12555,SCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.645833333,0.62962963,0.016203704,253,16,3,data,3600.12555,SCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.560185185,0.547067901,0.013117284,253,5,4,data,3600.12555,SCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.037037037,0.037808642,-0.000771605,253,0,5,data,3600.12555,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.944444444,-0.223514212,7,31,1,data,3600.341459,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.651162791,0.936507937,-0.285345146,7,31,2,data,3600.341459,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.651162791,0.920634921,-0.26947213,7,31,3,data,3600.341459,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.697674419,0.912698413,-0.215023994,7,31,4,data,3600.341459,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.904761905,-0.2303433,7,31,5,data,3600.341459,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.896825397,-0.222406792,7,31,6,data,3600.341459,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.651162791,0.888888889,-0.237726098,7,31,7,data,3600.341459,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.534883721,0.880952381,-0.34606866,7,29,8,data,3600.341459,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.488372093,0.873015873,-0.38464378,7,28,9,data,3600.341459,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.651162791,0.865079365,-0.213916574,7,27,10,data,3600.341459,MCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.770833333,0.764660494,0.00617284,305,9,1,data,3601.5859,MCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.759259259,0.740740741,0.018518519,305,2,2,data,3601.5859,MCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.548611111,0.55787037,-0.009259259,305,1,3,data,3601.5859,MCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.037037037,0.037808642,-0.000771605,305,0,4,data,3601.5859,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.604651163,0.888888889,-0.284237726,14,16,1,equal,3600.116399,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.865079365,-0.19066076,14,15,2,equal,3600.116399,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.651162791,0.849206349,-0.198043559,14,14,3,equal,3600.116399,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.651162791,0.849206349,-0.198043559,14,14,4,equal,3600.116399,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.80952381,-0.135105205,14,11,5,equal,3600.116399,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.761904762,-0.087486157,14,9,6,equal,3600.116399,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.714285714,-0.03986711,14,6,7,equal,3600.116399,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.714285714,-0.03986711,14,6,8,equal,3600.116399,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.642857143,0.031561462,14,2,9,equal,3600.116399,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.603174603,0.071244001,14,1,10,equal,3600.116399,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.928571429,-0.207641196,9,29,1,data,3600.090445,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.744186047,0.920634921,-0.176448874,9,28,2,data,3600.090445,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.697674419,0.912698413,-0.215023994,9,28,3,data,3600.090445,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.904761905,-0.2303433,9,28,4,data,3600.090445,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.896825397,-0.175895164,9,29,5,data,3600.090445,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.888888889,-0.214470284,9,28,6,data,3600.090445,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.651162791,0.880952381,-0.22978959,9,28,7,data,3600.090445,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.651162791,0.873015873,-0.221853082,9,28,8,data,3600.090445,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.604651163,0.857142857,-0.252491694,9,27,9,data,3600.090445,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.558139535,0.841269841,-0.283130306,9,27,10,data,3600.090445,CUT_w,0,0,0,0,0,0,0,3600,15
m2,5,126,0.744186047,0.904761905,-0.160575858,12,29,1,data,3600.072758,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.888888889,-0.214470284,12,29,2,data,3600.072758,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.880952381,-0.206533776,12,28,3,data,3600.072758,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.865079365,-0.19066076,12,29,4,data,3600.072758,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.697674419,0.857142857,-0.159468439,12,28,5,data,3600.072758,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.849206349,-0.128276117,12,24,6,data,3600.072758,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.744186047,0.833333333,-0.089147287,12,23,7,data,3600.072758,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.627906977,0.801587302,-0.173680325,12,13,8,data,3600.072758,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.697674419,0.714285714,-0.016611296,12,8,9,data,3600.072758,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.69047619,0.030454042,12,4,10,data,3600.072758,CUT,0,0,0,0,0,0,0,3600,15
m2,5,126,0.325581395,0.396825397,-0.071244001,126,0,1,branching,0.786359072,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.603174603,0.071244001,126,0,2,branching,0.786359072,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.395348837,0.444444444,-0.049095607,126,8,3,branching,0.786359072,SCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.805555556,0.805555556,0,252,5,1,data,3600.116954,CUT_w,0,0,0,0,0,0,0,3600,15
car,5,1296,0.8125,0.803240741,0.009259259,252,3,2,data,3600.116954,CUT_w,0,0,0,0,0,0,0,3600,15
car,5,1296,0.581018519,0.578703704,0.002314815,252,6,3,data,3600.116954,CUT_w,0,0,0,0,0,0,0,3600,15
car,5,1296,0.092592593,0.102623457,-0.010030864,252,2,4,data,3600.116954,CUT_w,0,0,0,0,0,0,0,3600,15
car,5,1296,0.037037037,0.037808642,-0.000771605,252,0,5,data,3600.116954,CUT_w,0,0,0,0,0,0,0,3600,15
car,5,1296,0.761574074,0.764660494,-0.00308642,305,9,1,data,3600.117564,CUT,0,0,0,0,0,0,0,3600,15
car,5,1296,0.643518519,0.637345679,0.00617284,305,7,2,data,3600.117564,CUT,0,0,0,0,0,0,0,3600,15
car,5,1296,0.215277778,0.224537037,-0.009259259,305,2,3,data,3600.117564,CUT,0,0,0,0,0,0,0,3600,15
car,5,1296,0.037037037,0.037808642,-0.000771605,305,0,4,data,3600.117564,CUT,0,0,0,0,0,0,0,3600,15
car,5,1296,0.775462963,0.74382716,0.031635802,336,8,1,equal,3600.06411,SCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.497685185,0.483796296,0.013888889,336,3,2,equal,3600.06411,SCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.037037037,0.037808642,-0.000771605,336,0,3,equal,3600.06411,SCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.896825397,-0.175895164,13,18,1,equal,3600.491645,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.880952381,-0.160022148,13,17,2,equal,3600.491645,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.873015873,-0.15208564,13,17,3,equal,3600.491645,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.817460317,-0.096530085,13,12,4,equal,3600.491645,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.817460317,-0.096530085,13,13,5,equal,3600.491645,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.793650794,-0.072720561,13,11,6,equal,3600.491645,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.793650794,-0.072720561,13,11,7,equal,3600.491645,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.720930233,0.793650794,-0.072720561,13,12,8,equal,3600.491645,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.697674419,0.76984127,-0.072166851,13,11,9,equal,3600.491645,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.761904762,-0.087486157,13,11,10,equal,3600.491645,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.674418605,0.603174603,0.071244001,126,0,1,branching,1.995153904,MCF,0,0,0,0,0,0,0,3600,15
m2,5,126,0.395348837,0.444444444,-0.049095607,126,8,2,branching,1.995153904,MCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.215277778,0.224537037,-0.009259259,1296,0,1,branching,5.404143095,SCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.037037037,0.037808642,-0.000771605,1296,0,2,branching,5.404143095,SCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.784722222,0.775462963,0.009259259,291,2,1,equal,3601.403253,MCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.215277778,0.224537037,-0.009259259,291,1,2,equal,3601.403253,MCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.037037037,0.037808642,-0.000771605,291,0,3,equal,3601.403253,MCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.215277778,0.224537037,-0.009259259,1296,0,1,branching,30.44633508,MCF,0,0,0,0,0,0,0,3600,15
car,5,1296,0.037037037,0.037808642,-0.000771605,1296,0,2,branching,30.44633508,MCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.738853503,0.822649573,-0.083796069,83,30,1,data,3600.066264,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.738853503,0.80982906,-0.070975557,83,28,2,data,3600.066264,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.74522293,0.805555556,-0.060332626,83,28,3,data,3600.066264,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.719745223,0.801282051,-0.081536828,83,29,4,data,3600.066264,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.707006369,0.797008547,-0.090002178,83,25,5,data,3600.066264,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.74522293,0.760683761,-0.015460831,83,15,6,data,3600.066264,SCF,0,0,0,0,0,0,0,3600,15
b.s.,5,468,0.74522293,0.760683761,-0.015460831,83,16,7,data,3600.066264,SCF,0,0,0,0,0,0,0,3600,15
